127.0.0.1 - - [12/Dec/2018:15:38:35 +0530] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [12/Dec/2018:15:42:06 +0530] "GET /InteractionMiddleware/showAllBlogs HTTP/1.1" 200 1856
0:0:0:0:0:0:0:1 - - [12/Dec/2018:15:42:34 +0530] "GET /InteractionFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Dec/2018:15:42:35 +0530] "GET /InteractionMiddleware/showAllBlogs HTTP/1.1" 200 1856
0:0:0:0:0:0:0:1 - - [12/Dec/2018:15:46:44 +0530] "GET /InteractionFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Dec/2018:15:46:45 +0530] "GET /InteractionMiddleware/showAllBlogs HTTP/1.1" 200 1865
0:0:0:0:0:0:0:1 - - [12/Dec/2018:15:52:09 +0530] "GET /InteractionFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Dec/2018:15:52:10 +0530] "GET /InteractionMiddleware/showAllBlogs HTTP/1.1" 200 1865
0:0:0:0:0:0:0:1 - - [12/Dec/2018:15:52:13 +0530] "GET /InteractionFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Dec/2018:15:52:14 +0530] "GET /InteractionMiddleware/showAllBlogs HTTP/1.1" 200 1865
0:0:0:0:0:0:0:1 - - [12/Dec/2018:15:52:20 +0530] "POST /InteractionMiddleware/addBlog HTTP/1.1" 200 10
0:0:0:0:0:0:0:1 - - [12/Dec/2018:15:52:20 +0530] "POST /InteractionMiddleware/addBlog HTTP/1.1" 200 10
0:0:0:0:0:0:0:1 - - [12/Dec/2018:15:52:22 +0530] "GET /InteractionFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Dec/2018:15:52:24 +0530] "GET /InteractionMiddleware/showAllBlogs HTTP/1.1" 200 2139
0:0:0:0:0:0:0:1 - - [12/Dec/2018:15:52:28 +0530] "POST /InteractionMiddleware/addBlog HTTP/1.1" 200 10
0:0:0:0:0:0:0:1 - - [12/Dec/2018:15:52:28 +0530] "POST /InteractionMiddleware/addBlog HTTP/1.1" 200 10
0:0:0:0:0:0:0:1 - - [12/Dec/2018:15:52:28 +0530] "POST /InteractionMiddleware/addBlog HTTP/1.1" 200 10
0:0:0:0:0:0:0:1 - - [12/Dec/2018:15:52:29 +0530] "POST /InteractionMiddleware/addBlog HTTP/1.1" 200 10
0:0:0:0:0:0:0:1 - - [12/Dec/2018:15:52:29 +0530] "POST /InteractionMiddleware/addBlog HTTP/1.1" 200 10
0:0:0:0:0:0:0:1 - - [12/Dec/2018:15:52:29 +0530] "POST /InteractionMiddleware/addBlog HTTP/1.1" 200 10
0:0:0:0:0:0:0:1 - - [12/Dec/2018:15:52:29 +0530] "POST /InteractionMiddleware/addBlog HTTP/1.1" 200 10
0:0:0:0:0:0:0:1 - - [12/Dec/2018:15:52:31 +0530] "GET /InteractionFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Dec/2018:15:52:32 +0530] "GET /InteractionMiddleware/showAllBlogs HTTP/1.1" 200 3035
0:0:0:0:0:0:0:1 - - [12/Dec/2018:16:16:52 +0530] "POST /InteractionMiddleware/addBlog HTTP/1.1" 200 10
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:03:09 +0530] "GET /InteractionFrontEnd/web/c_user/SignUp.html HTTP/1.1" 200 1943
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:03:12 +0530] "GET /InteractionFrontEnd/web/c_user/SignUp.html?loginname=&password=&username=&emailid=&mobileno=&address= HTTP/1.1" 200 1943
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:03:14 +0530] "GET /InteractionFrontEnd/web/c_user/SignUp.html?loginname=&password=&username=&emailid=&mobileno=&address= HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:03:34 +0530] "GET /InteractionFrontEnd/web/c_user/SignUp.html HTTP/1.1" 200 2062
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:04:27 +0530] "GET /InteractionFrontEnd/web/c_user/SignUp.html HTTP/1.1" 200 2534
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:04:34 +0530] "GET /InteractionFrontEnd/web/c_user/SignUp.html?loginname=&password=&username=&emailid=&mobileno=&address= HTTP/1.1" 200 2534
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:04:38 +0530] "GET /InteractionFrontEnd/web/c_user/SignUp.html?loginname=sdgh&password=&username=erh&emailid=&mobileno=&address= HTTP/1.1" 200 2534
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:04:39 +0530] "GET /InteractionFrontEnd/web/c_user/SignUp.html?loginname=&password=&username=&emailid=&mobileno=&address= HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:04:52 +0530] "GET /InteractionFrontEnd/web/c_user/SignUp.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:04:54 +0530] "GET /InteractionMiddleware/showAllBlogs HTTP/1.1" 200 3163
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:04:56 +0530] "GET /InteractionFrontEnd/web/c_user/LogIn.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:05:33 +0530] "GET /InteractionFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:05:34 +0530] "GET /InteractionFrontEnd/web/c_user/SignUp.html HTTP/1.1" 200 2514
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:05:55 +0530] "GET /InteractionFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:05:57 +0530] "GET /InteractionFrontEnd/web/c_user/SignUp.html HTTP/1.1" 200 2507
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:06:33 +0530] "GET /InteractionFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:06:34 +0530] "GET /InteractionFrontEnd/web/c_user/SignUp.html HTTP/1.1" 200 2458
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:06:38 +0530] "GET /InteractionFrontEnd/?loginname=&password=&username=&emailid=&mobileno=&address= HTTP/1.1" 200 3002
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:06:39 +0530] "GET /InteractionFrontEnd/web/c_user/SignUp.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:07:20 +0530] "GET /InteractionFrontEnd/?loginname=&password=&username=&emailid=&mobileno=&address= HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:07:22 +0530] "GET /InteractionFrontEnd/web/c_user/SignUp.html HTTP/1.1" 200 2342
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:08:07 +0530] "GET /InteractionFrontEnd/?loginname=&password=&username=&emailid=&mobileno=&address= HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:08:08 +0530] "GET /InteractionFrontEnd/web/c_user/SignUp.html HTTP/1.1" 200 2330
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:09:08 +0530] "GET /InteractionFrontEnd/?loginname=&password=&username=&emailid=&mobileno=&address= HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:09:09 +0530] "GET /InteractionFrontEnd/web/c_user/SignUp.html HTTP/1.1" 200 2261
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:10:03 +0530] "GET /InteractionFrontEnd/?loginname=&password=&username=&emailid=&mobileno=&address= HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:10:07 +0530] "GET /InteractionFrontEnd/web/c_user/SignUp.html HTTP/1.1" 200 2224
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:10:11 +0530] "GET /InteractionFrontEnd/?loginname=&password=&username=&emailid=&mobileno=&address= HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:10:30 +0530] "GET /InteractionFrontEnd/?loginname=&password=&username=&emailid=&mobileno=&address= HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:10:48 +0530] "GET /InteractionFrontEnd/web/c_user/SignUp.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:12:07 +0530] "GET /InteractionFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:12:12 +0530] "GET /InteractionFrontEnd/web/c_user/SignUp.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:12:35 +0530] "GET /InteractionFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Dec/2018:17:12:36 +0530] "GET /InteractionFrontEnd/web/c_user/SignUp.html HTTP/1.1" 304 -
